KO_name	ko	ID11_1	ID12_1	ID13_1	ID14_1	ID15_1	ID17_1	ID18_1	ID19_1	ID20_1	ID21_1	ID22_1	ID23_1	ID24_1	ID25_1	ID26_1	ID27_1	ID28_1	ID29_1	ID30_1	ID31_1	ID32_1	ID33_1	ID34_1	ID35_1	ID36_1	ID37_1	ID38_1
K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]	K01653	301	552	87	1301	264	115	1781	115	850	602	696	1408	5650	864	722	398	2940	683	3409	242	881	1214	805	421	485	585	484
K01654  neuB, nnaB; N-acetylneuraminate synthase [EC:2.5.1.56]	K01654	254	286	111	800	255	225	752	151	976	630	526	1467	5130	1021	534	544	1674	689	3941	303	816	1295	527	505	543	580	320
K01655  LYS21, LYS20; homocitrate synthase [EC:2.3.3.14]	K01655	14	21	11	28	2	6	263	9	6	1	69	62	1404	23	134	0	431	11	238	2	53	33	74	25	84	21	29
K01656  TRP3; anthranilate synthase / indole-3-glycerol phosphate synthase [EC:4.1.3.27 4.1.1.48]	K01656	14	0	11	0	3	7	4	14	0	0	0	0	17	0	8	0	0	6	0	0	1	8	0	1	11	2	2
K01657  trpE; anthranilate synthase component I [EC:4.1.3.27]	K01657	1084	1655	386	4498	972	524	6669	427	2596	2331	1439	4182	15042	3062	1762	1653	6175	2828	7462	599	2357	3167	1875	1037	1248	1638	1432
K01658  trpG; anthranilate synthase component II [EC:4.1.3.27]	K01658	458	495	169	1648	397	204	2600	224	899	775	531	1439	4646	1130	499	749	2266	1238	2682	198	814	919	579	316	379	620	372
K01659  prpC; 2-methylcitrate synthase [EC:2.3.3.5]	K01659	138	332	87	670	173	106	702	66	281	230	538	836	4148	539	623	213	1429	426	2056	88	507	619	544	258	315	260	148
K01661  menB; naphthoate synthase [EC:4.1.3.36]	K01661	195	138	34	538	260	42	897	105	233	429	125	495	1559	396	166	220	696	619	492	93	196	357	164	75	131	309	72
K01662  dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	K01662	702	1998	258	4381	812	273	6412	319	2028	1824	2081	4607	19594	2626	2355	1101	7762	1937	9272	592	3002	3906	2461	1313	1472	1681	1056
K01663  HIS7; imidazole glycerol-phosphate synthase [EC:4.3.2.10]	K01663	22	48	6	14	14	5	16	4	17	22	34	26	397	58	45	4	24	11	26	0	36	22	23	8	11	8	17
K01664  pabA; para-aminobenzoate synthetase component II [EC:2.6.1.85]	K01664	82	138	55	467	58	38	601	33	193	219	217	624	2170	350	177	150	630	229	979	100	324	488	245	134	158	261	180
K01665  pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]	K01665	125	472	44	1014	106	64	2329	51	453	706	426	1359	4139	699	453	308	810	554	1019	151	392	849	471	202	324	556	394
K01666  mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]	K01666	253	30	44	133	282	61	393	119	132	165	205	540	2418	245	238	497	511	467	430	147	706	754	286	190	137	354	422
K01667  tnaA; tryptophanase [EC:4.1.99.1]	K01667	85	288	30	895	40	36	718	30	416	1068	1219	1551	9858	1342	1409	352	2527	661	2695	404	1613	2381	1292	962	788	1035	564
K01668  E4.1.99.2; tyrosine phenol-lyase [EC:4.1.99.2]	K01668	5	31	6	264	1	0	44	1	86	123	347	264	2642	144	297	21	663	15	636	68	533	606	297	160	143	246	142
K01669  phr, PHR1; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	K01669	281	204	200	538	453	176	523	201	394	587	361	1078	3283	794	440	413	1678	1478	1396	360	455	584	454	196	247	584	172
K01671  yihT; sulfofructosephosphate aldolase [EC:4.1.2.57]	K01671	4	2	1	30	0	0	123	0	3	0	16	162	124	114	10	2	22	0	15	0	37	40	13	13	7	18	11
K01673  cynT, can; carbonic anhydrase [EC:4.2.1.1]	K01673	739	1050	328	2463	763	376	3751	338	1386	1110	344	1985	3091	1784	360	954	2179	2440	2018	267	614	747	442	226	344	598	188
K01674  cah; carbonic anhydrase [EC:4.2.1.1]	K01674	396	164	189	313	171	179	185	77	207	223	74	184	515	193	76	288	1066	532	1568	18	163	101	35	21	47	101	17
K01676  E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]	K01676	331	765	64	1962	221	51	1698	145	873	1008	1054	2260	6295	1621	876	564	2753	1102	3264	286	1446	2331	1071	700	628	1093	528
K01677  E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]	K01677	21	145	5	101	1	2	133	6	37	85	478	650	4574	163	483	47	1480	55	1671	79	422	984	644	413	369	276	449
K01678  E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2]	K01678	226	111	22	242	128	14	542	102	86	422	304	388	3059	238	319	197	867	585	1074	46	647	728	468	247	264	323	174
K01679  E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]	K01679	1413	887	486	3325	1098	700	5250	477	2071	1469	1326	3001	10826	1724	1278	1169	3909	2548	3752	419	786	1661	1207	548	743	985	475
K01681  ACO, acnA; aconitate hydratase [EC:4.2.1.3]	K01681	1765	3034	854	7872	1775	1042	12295	698	5316	3720	3288	6627	26236	5461	3292	2935	10007	4541	12517	1162	4352	5111	3284	1742	2072	2476	1992
K01682  acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	K01682	2	0	0	0	0	0	1	0	0	0	3	46	22	4	25	0	0	0	2	49	1	220	6	40	16	71	11
K01683  araD; D-arabinonate dehydratase [EC:4.2.1.5]	K01683	37	72	16	78	34	18	135	8	144	50	93	129	658	53	66	31	234	77	222	27	55	107	63	27	28	49	20
K01684  dgoD; galactonate dehydratase [EC:4.2.1.6]	K01684	502	611	241	1187	436	291	2292	191	1349	556	881	1113	6351	825	587	373	2663	1226	2521	259	926	726	797	213	387	347	341
K01685  uxaA; altronate hydrolase [EC:4.2.1.7]	K01685	434	226	100	1043	463	251	2048	193	654	609	265	1128	2209	919	235	430	1284	1429	1171	205	499	693	474	212	231	315	202
K01686  uxuA; mannonate dehydratase [EC:4.2.1.8]	K01686	463	889	275	1621	378	291	1835	226	1775	567	791	1069	6305	605	600	506	2616	1346	2606	196	973	760	778	268	352	341	274
K01687  ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]	K01687	1342	2348	537	5819	1146	594	7738	628	3581	3332	2507	7830	21825	4531	2552	2373	9870	3854	10949	883	3724	4512	2910	1548	2101	2473	1747
K01689  ENO, eno; enolase [EC:4.2.1.11]	K01689	1219	1743	420	3994	1307	500	5792	509	2619	2002	2733	4320	24612	3070	2830	1466	9644	2834	12147	673	2777	4137	2662	1504	1740	1820	1488
K01690  edd; phosphogluconate dehydratase [EC:4.2.1.12]	K01690	103	158	44	153	49	32	128	43	159	76	8	696	98	568	4	146	260	200	33	57	40	57	0	9	109	56	9
K01691  WIF1; WNT inhibitory factor 1	K01691	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	8	0	0	0	17
K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]	K01692	1039	1036	242	4896	1311	291	6729	536	2325	2510	423	4493	3269	2313	313	1553	770	2856	543	367	668	1095	668	269	627	1310	330
K01693  hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	K01693	241	598	91	1506	271	123	1840	103	751	596	887	1453	7379	735	945	506	2808	740	3431	266	1291	1508	975	524	661	597	514
K01694  TRP; tryptophan synthase [EC:4.2.1.20]	K01694	11	7	1	0	3	4	12	2	0	1	3	4	43	3	3	3	22	23	21	0	3	6	1	5	1	2	4
K01695  trpA; tryptophan synthase alpha chain [EC:4.2.1.20]	K01695	698	792	224	2098	524	277	3000	258	1121	974	660	1892	6968	1340	826	810	2932	1523	3829	310	1222	1436	839	449	588	708	480
K01696  trpB; tryptophan synthase beta chain [EC:4.2.1.20]	K01696	861	1422	319	3448	640	360	4736	326	1659	1326	1295	3035	13323	2002	1563	1069	4922	1836	5891	444	2706	2534	1649	777	958	1095	1430
K01697  CBS; cystathionine beta-synthase [EC:4.2.1.22]	K01697	733	576	356	1360	857	346	3014	300	697	741	199	962	2420	782	188	564	820	1347	873	166	443	810	184	210	239	462	426
K01698  hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]	K01698	700	1027	298	2691	594	354	3915	267	1498	1299	784	2652	8721	1829	909	1005	4482	1799	5421	381	1112	1456	939	551	682	714	639
K01699  pduC; propanediol dehydratase large subunit [EC:4.2.1.28]	K01699	0	4	0	135	0	0	29	0	64	404	23	65	95	20	12	17	33	4	29	1	6	12	44	15	20	89	12
K01702  LEU1; 3-isopropylmalate dehydratase [EC:4.2.1.33]	K01702	35	0	3	3	8	14	16	6	0	0	0	1	3	0	0	0	1	26	0	0	0	5	0	0	1	0	0
K01703  leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	K01703	1156	1518	445	4192	1053	619	6854	454	3124	2711	3524	5129	29380	4004	3544	1819	8803	3013	10227	1013	3553	5473	3608	1945	2268	2264	2081
K01704  leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	K01704	644	709	333	2463	592	387	4154	305	2091	1967	1711	2842	13915	3050	1759	1262	3927	1672	4375	686	1512	2457	1544	829	996	1176	885
K01705  LYS4; homoaconitate hydratase [EC:4.2.1.36]	K01705	36	23	8	16	1	9	9	8	48	673	1081	638	7276	956	1167	60	122	128	79	200	672	1514	962	613	597	529	305
K01706  gudD; glucarate dehydratase [EC:4.2.1.40]	K01706	93	345	21	743	61	66	831	38	916	466	164	450	1098	338	97	180	376	284	357	122	175	125	196	32	79	160	36
K01707  kdgD; 5-dehydro-4-deoxyglucarate dehydratase [EC:4.2.1.41]	K01707	66	170	17	356	31	36	378	20	309	59	24	81	300	52	21	71	185	189	140	4	20	10	14	5	17	10	11
K01708  garD; galactarate dehydratase [EC:4.2.1.42]	K01708	86	586	14	1000	166	38	381	83	444	230	92	427	1029	311	110	271	1071	525	848	34	158	187	187	47	62	103	24
K01709  rfbG; CDP-glucose 4,6-dehydratase [EC:4.2.1.45]	K01709	171	430	63	1604	139	93	1480	63	1003	609	719	1768	6901	1162	872	314	2963	507	4242	210	1291	1202	715	437	536	523	541
K01710  rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	K01710	1873	2216	758	5939	1975	952	8658	786	4359	2981	3065	5632	29987	3896	3464	2297	14052	4483	17430	959	3397	4783	3188	1763	2239	2420	1881
K01711  gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]	K01711	671	947	216	3134	732	335	4162	248	1882	1165	1850	3019	15318	1955	1849	1031	6512	2026	6919	467	1923	2483	1813	925	1119	1147	1061
K01712  hutU, UROC1; urocanate hydratase [EC:4.2.1.49]	K01712	677	834	314	2880	706	401	4868	293	1912	1348	1482	1883	11316	1924	1387	977	3240	1788	2839	241	1469	1958	1382	765	896	894	516
K01713  pheC; cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91]	K01713	22	15	6	56	13	10	40	6	41	23	39	325	324	148	33	21	53	55	68	34	56	134	66	45	45	91	40
K01714  dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	K01714	1109	2056	406	5709	1102	431	6848	527	4336	3435	2253	6875	19541	3877	2146	1984	6849	3650	7587	828	3034	3536	2754	1158	1610	1980	1521
K01715  crt; enoyl-CoA hydratase [EC:4.2.1.17]	K01715	643	387	316	1651	679	445	2073	244	1623	1097	598	1167	6292	855	617	937	1939	1494	1858	281	597	874	796	310	477	427	333
K01716  fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]	K01716	30	49	8	256	8	11	264	6	142	138	48	525	674	231	51	93	98	107	114	74	136	200	109	72	63	139	53
K01719  hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]	K01719	802	613	309	2705	630	427	4127	329	1967	1315	708	1961	6033	1508	839	1172	2445	2005	2747	339	782	1006	666	398	482	747	440
K01720  prpD; 2-methylcitrate dehydratase [EC:4.2.1.79]	K01720	908	716	308	1463	636	462	1865	283	951	902	347	1439	3566	1389	357	728	2133	1570	3378	196	513	234	313	52	270	216	83
K01721  nthA; nitrile hydratase subunit alpha [EC:4.2.1.84]	K01721	131	130	34	507	78	42	685	52	322	438	8	504	46	372	4	175	7	351	17	43	161	33	22	5	45	119	16
K01724  PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	K01724	438	377	161	1404	486	231	2177	203	842	643	592	1001	4489	671	617	506	1931	1091	2372	140	691	597	472	211	305	374	342
K01725  cynS; cyanate lyase [EC:4.2.1.104]	K01725	95	45	30	239	167	56	262	53	320	276	49	350	243	189	56	179	11	209	11	45	26	42	44	11	63	59	28
K01727  hysA, hylA, hylB; hyaluronate lyase [EC:4.2.2.1]	K01727	15	271	5	272	22	5	378	3	257	170	135	280	1291	191	119	154	370	206	346	29	92	215	102	56	47	80	44
K01728  pel; pectate lyase [EC:4.2.2.2]	K01728	152	549	46	117	84	80	123	62	79	95	493	400	4475	323	623	276	1224	337	501	136	2024	682	1092	252	287	250	4665
K01729  algL; poly(beta-D-mannuronate) lyase [EC:4.2.2.3]	K01729	170	306	70	1060	170	78	989	53	358	422	273	256	3139	310	211	385	624	735	520	295	719	383	363	132	109	198	583
K01730  ogl; oligogalacturonide lyase [EC:4.2.2.6]	K01730	100	541	46	1215	67	44	894	34	1005	249	469	777	4796	279	352	247	2156	353	1865	108	611	400	797	100	185	164	504
K01731  pelW; pectate disaccharide-lyase [EC:4.2.2.9]	K01731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14	2	0	0	0	0	0	0	0
K01732  E4.2.2.10; pectin lyase [EC:4.2.2.10]	K01732	28	434	6	8	16	10	43	13	68	32	156	414	1586	430	177	14	1271	233	759	63	146	173	150	61	78	37	79
K01733  thrC; threonine synthase [EC:4.2.3.1]	K01733	1780	2408	689	7327	1721	968	12325	736	4663	3270	2614	5726	22658	3801	2539	2612	11232	4838	11849	878	3602	4134	2855	1443	1795	2251	1564
K01734  mgsA; methylglyoxal synthase [EC:4.2.3.3]	K01734	80	61	18	288	116	31	895	32	121	167	399	326	3498	104	284	94	1767	210	2198	59	248	435	262	132	178	187	136
K01735  aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	K01735	980	1080	324	3207	833	405	4670	360	1574	1498	1160	3144	11428	2183	1275	1292	4547	2445	4524	507	1958	2409	1282	706	936	1266	954
K01736  aroC; chorismate synthase [EC:4.2.3.5]	K01736	737	985	353	2931	684	393	4269	302	1511	1346	1382	2616	12576	1987	1397	1026	5590	1701	6782	410	1757	2462	1384	787	1000	1054	940
K01737  queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	K01737	517	699	238	1844	431	414	2293	176	1554	774	843	1290	7652	1256	958	775	3603	1409	3895	241	1392	1187	944	420	576	545	498
K01738  cysK; cysteine synthase [EC:2.5.1.47]	K01738	1008	1925	393	4511	856	575	5365	467	3162	2545	2411	5784	22194	3597	2293	2094	8114	3072	8479	771	3006	4530	2630	1452	1741	2095	1682
K01739  metB; cystathionine gamma-synthase [EC:2.5.1.48]	K01739	1730	1398	626	3992	1498	741	6586	738	2161	3009	1622	4935	13106	4450	1679	1748	4469	3486	4227	755	2024	3254	1672	922	1201	1773	916
K01740  metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	K01740	924	1456	311	4210	902	396	5556	381	1919	1970	1929	4109	19558	2539	2220	1340	6942	2489	6363	652	3243	4216	2196	1401	1582	1659	1388
K01741  E4.2.99.18; DNA-(apurinic or apyrimidinic site) lyase [EC:4.2.99.18]	K01741	6	0	6	0	10	2	9	5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0
K01744  aspA; aspartate ammonia-lyase [EC:4.3.1.1]	K01744	80	158	27	471	63	52	994	27	327	65	1210	910	9630	630	1162	147	1498	285	1723	176	941	1658	1108	675	599	631	759
K01745  hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]	K01745	990	1159	450	3354	1074	474	6710	420	2061	2081	1361	2857	13574	2901	1540	1309	3381	2846	2868	624	1787	2487	1562	877	1053	1284	662
K01746  E4.3.1.4; formiminotetrahydrofolate cyclodeaminase [EC:4.3.1.4]	K01746	28	49	16	116	5	21	122	0	62	42	90	91	923	39	110	25	330	24	188	19	260	127	103	76	53	39	52
K01749  hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]	K01749	637	972	268	2264	584	326	3448	287	1368	1180	723	2355	7991	1667	897	936	4016	1778	4945	325	1125	1339	858	430	604	734	600
K01750  E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]	K01750	849	739	349	1648	849	385	3327	288	996	1000	374	1473	2896	1372	235	992	1019	1784	1235	292	754	657	421	235	401	425	206
K01751  E4.3.1.15; diaminopropionate ammonia-lyase [EC:4.3.1.15]	K01751	97	103	74	163	61	51	468	63	110	115	32	181	243	74	31	107	104	390	197	24	35	37	34	9	31	32	13
K01752  E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]	K01752	188	606	91	1225	267	123	1952	87	642	429	262	842	2453	669	228	478	2616	868	2732	95	601	373	296	192	216	159	83
K01753  dsdA; D-serine dehydratase [EC:4.3.1.18]	K01753	81	73	34	175	52	28	195	56	184	205	83	292	679	200	78	120	373	355	327	69	218	99	90	33	27	72	45
K01754  E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]	K01754	1842	2240	726	6206	1862	993	9979	751	3538	3318	1236	5622	9983	4312	1026	2649	6307	4362	8185	755	1833	1817	1200	526	1079	1496	778
K01755  argH, ASL; argininosuccinate lyase [EC:4.3.2.1]	K01755	969	1458	430	3633	814	483	5167	370	2157	1776	1768	3389	15696	2402	1851	1246	7134	2298	8573	633	2172	3180	1895	1084	1289	1508	1267
K01756  purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]	K01756	1007	1325	400	3606	1032	535	5657	404	2010	1669	1827	3302	17270	2280	2042	1655	6907	2733	7964	489	2123	3120	1862	1092	1278	1467	1182
K01757  STR1; strictosidine synthase [EC:4.3.3.2]	K01757	33	4	5	1	65	11	2	9	4	23	7	69	67	44	7	23	0	64	0	0	7	35	14	7	8	23	2
K01758  CTH; cystathionine gamma-lyase [EC:4.4.1.1]	K01758	452	413	180	1081	320	266	1681	186	738	463	480	1263	4788	1685	680	572	1646	1045	1555	240	777	1317	539	335	356	483	375
K01759  GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]	K01759	739	615	377	1261	824	437	1668	352	888	522	633	1630	5298	1064	563	879	735	1686	971	162	776	895	662	352	495	517	338
K01760  metC; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	K01760	1211	732	575	2578	960	677	2981	414	2014	1901	1215	2909	9737	3014	1335	1686	3473	2711	4202	457	1471	2395	1227	624	743	1038	637
K01761  E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]	K01761	840	461	357	1064	590	382	1583	292	1123	1388	1190	2424	10712	2241	1270	812	2468	1566	2356	393	1530	2088	1199	707	911	1091	671
K01763  SCLY; selenocysteine lyase [EC:4.4.1.16]	K01763	10	0	6	0	3	9	9	9	0	2	0	0	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0
K01764  HCCS; cytochrome c heme-lyase [EC:4.4.1.17]	K01764	12	0	3	0	6	1	3	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
K01766  csdA; cysteine sulfinate desulfinase [EC:4.4.1.-]	K01766	0	10	0	31	0	0	42	0	15	5	5	36	47	21	12	19	352	2	1124	0	5	0	1	0	3	0	0
K01768  E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	K01768	3363	3329	1715	10668	2807	1602	13609	1141	6962	4272	4663	12791	41044	5936	4546	3822	6336	7510	5032	1625	8421	10602	6211	3700	4118	5390	4317
K01769  E4.6.1.2; guanylate cyclase, other [EC:4.6.1.2]	K01769	48	77	33	241	38	24	121	13	175	71	28	307	240	89	16	98	34	35	66	77	40	242	31	30	48	193	61
K01770  ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	K01770	345	648	161	1691	342	171	2367	154	834	601	674	1304	6623	950	728	610	2250	967	2999	235	1059	1306	812	382	465	605	413
K01771  plc; 1-phosphatidylinositol phosphodiesterase [EC:4.6.1.13]	K01771	30	1	26	11	75	36	11	37	2	59	100	38	649	20	63	20	46	74	42	14	114	202	114	75	68	104	59
K01772  hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]	K01772	827	851	351	3011	656	479	4409	308	1753	1483	458	2534	4575	1843	498	1326	3124	2064	3878	459	854	1021	564	257	400	663	393
K01775  alr; alanine racemase [EC:5.1.1.1]	K01775	885	1242	418	3215	817	421	4693	317	1818	1681	2186	3195	19491	2338	2372	1255	4936	2286	6469	538	2504	3709	2495	1196	1480	1570	1272
K01776  murI; glutamate racemase [EC:5.1.1.3]	K01776	291	664	110	1831	550	159	2417	120	1911	671	1133	1552	9558	1129	1244	541	2307	815	3599	217	1313	2074	1322	696	755	791	828
K01777  prdF; proline racemase [EC:5.1.1.4]	K01777	104	175	27	524	71	19	813	40	145	53	125	138	1061	147	103	97	86	221	86	40	90	286	164	72	88	77	41
K01778  dapF; diaminopimelate epimerase [EC:5.1.1.7]	K01778	419	782	126	1886	483	218	2490	182	1291	1022	1037	2055	9913	1472	1111	775	3643	1296	4697	412	1511	1862	1200	732	736	857	756
K01779  racD; aspartate racemase [EC:5.1.1.13]	K01779	455	278	163	949	378	239	1725	269	406	901	345	746	3397	883	404	1035	572	1113	586	235	347	567	367	160	188	326	144
K01781  mdlA; mandelate racemase [EC:5.1.2.2]	K01781	168	137	68	483	194	56	910	87	342	381	77	865	442	390	39	178	179	547	224	43	92	92	112	31	82	161	52
K01782  fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	K01782	555	565	200	1613	662	245	2180	178	1141	1159	369	3720	2744	2250	247	840	302	1126	545	430	572	856	551	166	634	512	215
K01783  rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	K01783	503	772	214	2165	523	285	2963	189	1322	1086	966	2138	9918	1503	1079	787	3365	1270	3954	415	1286	1833	1098	582	709	843	732
K01784  galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]	K01784	4124	4614	1606	10420	4459	1906	16783	1768	7358	6411	5907	11387	50286	8153	6041	4778	19813	9583	26400	1721	7063	9040	5960	3162	3964	4481	3996
K01785  galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	K01785	961	1335	328	2883	958	465	4426	429	2870	1364	1341	1934	11659	1528	1617	1095	4373	2518	5797	530	2431	2046	1852	642	813	1370	1604
K01787  RENBP; N-acylglucosamine 2-epimerase [EC:5.1.3.8]	K01787	5	41	4	78	23	2	106	1	59	12	93	84	911	66	100	14	207	19	200	6	368	548	144	183	130	179	418
K01788  nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]	K01788	40	85	13	147	28	11	176	10	116	166	121	251	726	152	73	23	770	29	931	11	137	110	100	28	58	47	15
K01790  rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	K01790	674	814	234	2108	617	368	2783	231	1395	1060	870	2213	8747	1409	975	781	4362	1487	4692	411	1429	1742	966	491	709	748	555
K01791  wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	K01791	1168	932	420	3000	1026	608	4173	407	2609	1309	2729	3765	23547	2411	3051	1127	8689	2141	10854	550	2577	3681	2525	1399	1745	1490	1327
K01792  E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15]	K01792	97	144	38	284	86	70	420	35	293	204	120	375	1496	265	130	125	729	414	371	70	306	168	181	84	91	126	45
K01793  GLCE; heparosan-N-sulfate-glucuronate 5-epimerase [EC:5.1.3.17]	K01793	0	0	0	0	0	0	0	0	0	0	1	7	24	0	3	0	0	0	0	1	5	52	6	1	6	10	6
K01794  DSE; chondroitin-glucuronate 5-epimerase [EC:5.1.3.19]	K01794	0	0	0	0	0	0	0	0	0	0	0	1	25	1	2	0	0	0	1	0	0	0	0	0	0	0	0
K01795  algG; mannuronan 5-epimerase [EC:5.1.3.37]	K01795	19	12	19	124	65	27	231	7	61	68	205	161	3076	133	373	45	254	121	419	10	100	96	283	37	99	75	96
K01796  E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]	K01796	363	217	100	1015	540	87	1378	148	391	603	98	1045	859	772	66	401	32	997	58	205	208	295	90	50	151	338	78
K01799  nicE, maiA; maleate isomerase [EC:5.2.1.1]	K01799	82	260	19	464	72	27	685	17	341	193	57	450	470	331	31	123	209	98	339	14	54	48	39	9	56	44	25
K01800  maiA, GSTZ1; maleylacetoacetate isomerase [EC:5.2.1.2]	K01800	55	83	52	527	46	32	655	42	166	258	6	628	22	337	0	152	2	134	2	41	37	69	13	8	49	114	21
K01801  nagL; maleylpyruvate isomerase [EC:5.2.1.4]	K01801	63	79	57	331	40	34	469	40	128	210	6	530	25	334	0	143	0	120	1	37	90	55	10	7	37	118	15
K01802  E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]	K01802	1361	1511	558	5068	1135	646	6505	499	3645	3056	3237	5856	28668	4424	3758	2223	7763	3558	9212	864	4326	6413	3445	2061	2000	2904	2156
K01803  TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]	K01803	832	1398	291	3638	763	323	5196	342	1904	1338	1772	2526	16321	1771	1915	1164	5732	2715	7188	343	2127	3014	1784	953	1169	1287	1428
K01804  araA; L-arabinose isomerase [EC:5.3.1.4]	K01804	445	938	120	1875	431	183	2875	303	1718	867	1445	1616	11531	1110	1400	633	3781	1654	4220	372	1298	2464	1600	745	828	1156	554
K01805  xylA; xylose isomerase [EC:5.3.1.5]	K01805	379	585	112	1060	469	163	1993	181	687	617	1335	1377	10146	1128	1421	551	3961	1113	4878	286	2312	2184	1613	671	797	909	1025
K01807  rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]	K01807	495	454	224	1298	347	265	2267	208	897	637	184	1174	1914	801	236	619	1485	1184	1165	203	106	388	185	148	215	283	249
K01808  rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]	K01808	234	543	69	1218	332	79	1544	59	744	523	1246	1351	10378	950	1292	364	3953	965	5636	370	1572	2150	1181	672	684	848	790
K01809  manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]	K01809	791	1402	339	3041	592	473	3157	353	2557	945	1098	2053	11425	1982	1364	1108	6191	2420	6891	415	1572	1858	1180	591	772	871	721
